film_id;title;description;release_year;language_id;rental_duration;rental_rate;length;replacement_cost;rating;last_update;special_features;fulltext
908;Trap Guys;A Unbelieveable Story of a Boy And a Mad Cow who must Challenge a Database Administrator in The Sahara Desert;2006;1;3;4.99;110;11.99;G;2013-05-26 14:50:58.951;"{Commentaries,""Behind the Scenes""}";'administr':18 'boy':8 'challeng':15 'cow':12 'databas':17 'desert':22 'guy':2 'mad':11 'must':14 'sahara':21 'stori':5 'trap':1 'unbeliev':4
911;Trip Newton;A Fanciful Character Study of a Lumberjack And a Car who must Discover a Cat in An Abandoned Amusement Park;2006;1;7;4.99;64;14.99;PG-13;2013-05-26 14:50:58.951;"{Commentaries,""Deleted Scenes""}";'abandon':20 'amus':21 'car':12 'cat':17 'charact':5 'discov':15 'fanci':4 'lumberjack':9 'must':14 'newton':2 'park':22 'studi':6 'trip':1
915;Truman Crazy;A Thrilling Epistle of a Moose And a Boy who must Meet a Database Administrator in A Monastery;2006;1;7;4.99;92;9.99;G;2013-05-26 14:50:58.951;{Trailers,Commentaries};'administr':17 'boy':11 'crazi':2 'databas':16 'epistl':5 'meet':14 'monasteri':20 'moos':8 'must':13 'thrill':4 'truman':1
918;Twisted Pirates;A Touching Display of a Frisbee And a Boat who must Kill a Girl in A MySQL Convention;2006;1;4;4.99;152;23.99;PG;2013-05-26 14:50:58.951;"{Trailers,Commentaries,""Deleted Scenes""}";'boat':11 'convent':20 'display':5 'frisbe':8 'girl':16 'kill':14 'must':13 'mysql':19 'pirat':2 'touch':4 'twist':1
919;Tycoon Gathering;A Emotional Display of a Husband And a A Shark who must Succumb a Madman in A Manhattan Penthouse;2006;1;3;4.99;82;17.99;G;2013-05-26 14:50:58.951;"{Trailers,Commentaries,""Deleted Scenes""}";'display':5 'emot':4 'gather':2 'husband':8 'madman':17 'manhattan':20 'must':14 'penthous':21 'shark':12 'succumb':15 'tycoon':1
922;Undefeated Dalmations;A Unbelieveable Display of a Crocodile And a Feminist who must Overcome a Moose in An Abandoned Amusement Park;2006;1;7;4.99;107;22.99;PG-13;2013-05-26 14:50:58.951;{Commentaries};'abandon':19 'amus':20 'crocodil':8 'dalmat':2 'display':5 'feminist':11 'moos':16 'must':13 'overcom':14 'park':21 'unbeliev':4 'undef':1
929;Usual Untouchables;A Touching Display of a Explorer And a Lumberjack who must Fight a Forensic Psychologist in A Shark Tank;2006;1;5;4.99;128;21.99;PG-13;2013-05-26 14:50:58.951;"{Trailers,Commentaries,""Behind the Scenes""}";'display':5 'explor':8 'fight':14 'forens':16 'lumberjack':11 'must':13 'psychologist':17 'shark':20 'tank':21 'touch':4 'untouch':2 'usual':1
933;Vampire Whale;A Epic Story of a Lumberjack And a Monkey who must Confront a Pioneer in A MySQL Convention;2006;1;4;4.99;126;11.99;NC-17;2013-05-26 14:50:58.951;{Trailers,Commentaries};'confront':14 'convent':20 'epic':4 'lumberjack':8 'monkey':11 'must':13 'mysql':19 'pioneer':16 'stori':5 'vampir':1 'whale':2
934;Vanilla Day;A Fast-Paced Saga of a Girl And a Forensic Psychologist who must Redeem a Girl in Nigeria;2006;1;7;4.99;122;20.99;NC-17;2013-05-26 14:50:58.951;"{""Deleted Scenes"",""Behind the Scenes""}";'day':2 'fast':5 'fast-pac':4 'forens':13 'girl':10,19 'must':16 'nigeria':21 'pace':6 'psychologist':14 'redeem':17 'saga':7 'vanilla':1
938;Velvet Terminator;A Lacklusture Tale of a Pastry Chef And a Technical Writer who must Confront a Crocodile in An Abandoned Amusement Park;2006;1;3;4.99;173;14.99;R;2013-05-26 14:50:58.951;"{""Behind the Scenes""}";'abandon':21 'amus':22 'chef':9 'confront':16 'crocodil':18 'lacklustur':4 'must':15 'park':23 'pastri':8 'tale':5 'technic':12 'termin':2 'velvet':1 'writer':13
941;Videotape Arsenic;A Lacklusture Display of a Girl And a Astronaut who must Succumb a Student in Australia;2006;1;4;4.99;145;10.99;NC-17;2013-05-26 14:50:58.951;"{Commentaries,""Deleted Scenes"",""Behind the Scenes""}";'arsenic':2 'astronaut':11 'australia':18 'display':5 'girl':8 'lacklustur':4 'must':13 'student':16 'succumb':14 'videotap':1
943;Villain Desperate;A Boring Yarn of a Pioneer And a Feminist who must Redeem a Cat in An Abandoned Amusement Park;2006;1;4;4.99;76;27.99;PG-13;2013-05-26 14:50:58.951;{Trailers,Commentaries};'abandon':19 'amus':20 'bore':4 'cat':16 'desper':2 'feminist':11 'must':13 'park':21 'pioneer':8 'redeem':14 'villain':1 'yarn':5
944;Virgin Daisy;A Awe-Inspiring Documentary of a Robot And a Mad Scientist who must Reach a Database Administrator in A Shark Tank;2006;1;6;4.99;179;29.99;PG-13;2013-05-26 14:50:58.951;"{Trailers,""Behind the Scenes""}";'administr':20 'awe':5 'awe-inspir':4 'daisi':2 'databas':19 'documentari':7 'inspir':6 'mad':13 'must':16 'reach':17 'robot':10 'scientist':14 'shark':23 'tank':24 'virgin':1
946;Virtual Spoilers;A Fateful Tale of a Database Administrator And a Squirrel who must Discover a Student in Soviet Georgia;2006;1;3;4.99;144;14.99;NC-17;2013-05-26 14:50:58.951;"{Commentaries,""Deleted Scenes""}";'administr':9 'databas':8 'discov':15 'fate':4 'georgia':20 'must':14 'soviet':19 'spoiler':2 'squirrel':12 'student':17 'tale':5 'virtual':1
950;Volume House;A Boring Tale of a Dog And a Woman who must Meet a Dentist in California;2006;1;7;4.99;132;12.99;PG;2013-05-26 14:50:58.951;{Commentaries};'bore':4 'california':18 'dentist':16 'dog':8 'hous':2 'meet':14 'must':13 'tale':5 'volum':1 'woman':11
954;Wake Jaws;A Beautiful Saga of a Feminist And a Composer who must Challenge a Moose in Berlin;2006;1;7;4.99;73;18.99;G;2013-05-26 14:50:58.951;"{Trailers,Commentaries,""Deleted Scenes"",""Behind the Scenes""}";'beauti':4 'berlin':18 'challeng':14 'compos':11 'feminist':8 'jaw':2 'moos':16 'must':13 'saga':5 'wake':1
955;Walls Artist;A Insightful Panorama of a Teacher And a Teacher who must Overcome a Mad Cow in An Abandoned Fun House;2006;1;7;4.99;135;19.99;PG;2013-05-26 14:50:58.951;"{Trailers,""Behind the Scenes""}";'abandon':20 'artist':2 'cow':17 'fun':21 'hous':22 'insight':4 'mad':16 'must':13 'overcom':14 'panorama':5 'teacher':8,11 'wall':1
956;Wanda Chamber;A Insightful Drama of a A Shark And a Pioneer who must Find a Womanizer in The Outback;2006;1;7;4.99;107;23.99;PG-13;2013-05-26 14:50:58.951;"{Commentaries,""Deleted Scenes"",""Behind the Scenes""}";'chamber':2 'drama':5 'find':15 'insight':4 'must':14 'outback':20 'pioneer':12 'shark':9 'wanda':1 'woman':17
957;War Notting;A Boring Drama of a Teacher And a Sumo Wrestler who must Challenge a Secret Agent in The Canadian Rockies;2006;1;7;4.99;80;26.99;G;2013-05-26 14:50:58.951;"{""Deleted Scenes"",""Behind the Scenes""}";'agent':18 'bore':4 'canadian':21 'challeng':15 'drama':5 'must':14 'not':2 'rocki':22 'secret':17 'sumo':11 'teacher':8 'war':1 'wrestler':12
961;Wash Heavenly;A Awe-Inspiring Reflection of a Cat And a Pioneer who must Escape a Hunter in Ancient China;2006;1;7;4.99;161;22.99;R;2013-05-26 14:50:58.951;{Commentaries};'ancient':20 'awe':5 'awe-inspir':4 'cat':10 'china':21 'escap':16 'heaven':2 'hunter':18 'inspir':6 'must':15 'pioneer':13 'reflect':7 'wash':1
964;Waterfront Deliverance;A Unbelieveable Documentary of a Dentist And a Technical Writer who must Build a Womanizer in Nigeria;2006;1;4;4.99;61;17.99;G;2013-05-26 14:50:58.951;"{""Behind the Scenes""}";'build':15 'deliver':2 'dentist':8 'documentari':5 'must':14 'nigeria':19 'technic':11 'unbeliev':4 'waterfront':1 'woman':17 'writer':12
968;Werewolf Lola;A Fanciful Story of a Man And a Sumo Wrestler who must Outrace a Student in A Monastery;2006;1;6;4.99;79;19.99;G;2013-05-26 14:50:58.951;"{Trailers,""Behind the Scenes""}";'fanci':4 'lola':2 'man':8 'monasteri':20 'must':14 'outrac':15 'stori':5 'student':17 'sumo':11 'werewolf':1 'wrestler':12
969;West Lion;A Intrepid Drama of a Butler And a Lumberjack who must Challenge a Database Administrator in A Manhattan Penthouse;2006;1;4;4.99;159;29.99;G;2013-05-26 14:50:58.951;{Trailers};'administr':17 'butler':8 'challeng':14 'databas':16 'drama':5 'intrepid':4 'lion':2 'lumberjack':11 'manhattan':20 'must':13 'penthous':21 'west':1
971;Whale Bikini;A Intrepid Story of a Pastry Chef And a Database Administrator who must Kill a Feminist in A MySQL Convention;2006;1;4;4.99;109;11.99;PG-13;2013-05-26 14:50:58.951;"{Commentaries,""Deleted Scenes"",""Behind the Scenes""}";'administr':13 'bikini':2 'chef':9 'convent':22 'databas':12 'feminist':18 'intrepid':4 'kill':16 'must':15 'mysql':21 'pastri':8 'stori':5 'whale':1
972;Whisperer Giant;A Intrepid Story of a Dentist And a Hunter who must Confront a Monkey in Ancient Japan;2006;1;4;4.99;59;24.99;PG-13;2013-05-26 14:50:58.951;"{Trailers,""Deleted Scenes""}";'ancient':18 'confront':14 'dentist':8 'giant':2 'hunter':11 'intrepid':4 'japan':19 'monkey':16 'must':13 'stori':5 'whisper':1
973;Wife Turn;A Awe-Inspiring Epistle of a Teacher And a Feminist who must Confront a Pioneer in Ancient Japan;2006;1;3;4.99;183;27.99;NC-17;2013-05-26 14:50:58.951;"{""Deleted Scenes"",""Behind the Scenes""}";'ancient':20 'awe':5 'awe-inspir':4 'confront':16 'epistl':7 'feminist':13 'inspir':6 'japan':21 'must':15 'pioneer':18 'teacher':10 'turn':2 'wife':1
979;Witches Panic;A Awe-Inspiring Drama of a Secret Agent And a Hunter who must Fight a Moose in Nigeria;2006;1;6;4.99;100;10.99;NC-17;2013-05-26 14:50:58.951;"{Commentaries,""Behind the Scenes""}";'agent':11 'awe':5 'awe-inspir':4 'drama':7 'fight':17 'hunter':14 'inspir':6 'moos':19 'must':16 'nigeria':21 'panic':2 'secret':10 'witch':1
980;Wizard Coldblooded;A Lacklusture Display of a Robot And a Girl who must Defeat a Sumo Wrestler in A MySQL Convention;2006;1;4;4.99;75;12.99;PG;2013-05-26 14:50:58.951;"{Commentaries,""Deleted Scenes"",""Behind the Scenes""}";'coldblood':2 'convent':21 'defeat':14 'display':5 'girl':11 'lacklustur':4 'must':13 'mysql':20 'robot':8 'sumo':16 'wizard':1 'wrestler':17
985;Wonderland Christmas;A Awe-Inspiring Character Study of a Waitress And a Car who must Pursue a Mad Scientist in The First Manned Space Station;2006;1;4;4.99;111;19.99;PG;2013-05-26 14:50:58.951;{Commentaries};'awe':5 'awe-inspir':4 'car':14 'charact':7 'christma':2 'first':23 'inspir':6 'mad':19 'man':24 'must':16 'pursu':17 'scientist':20 'space':25 'station':26 'studi':8 'waitress':11 'wonderland':1
989;Working Microcosmos;A Stunning Epistle of a Dentist And a Dog who must Kill a Madman in Ancient China;2006;1;4;4.99;74;22.99;R;2013-05-26 14:50:58.951;"{Commentaries,""Deleted Scenes""}";'ancient':18 'china':19 'dentist':8 'dog':11 'epistl':5 'kill':14 'madman':16 'microcosmo':2 'must':13 'stun':4 'work':1
994;Wyoming Storm;A Awe-Inspiring Panorama of a Robot And a Boat who must Overcome a Feminist in A U-Boat;2006;1;6;4.99;100;29.99;PG-13;2013-05-26 14:50:58.951;"{""Deleted Scenes""}";'awe':5 'awe-inspir':4 'boat':13,23 'feminist':18 'inspir':6 'must':15 'overcom':16 'panorama':7 'robot':10 'storm':2 'u':22 'u-boat':21 'wyom':1
995;Yentl Idaho;A Amazing Display of a Robot And a Astronaut who must Fight a Womanizer in Berlin;2006;1;5;4.99;86;11.99;R;2013-05-26 14:50:58.951;"{Trailers,Commentaries,""Deleted Scenes""}";'amaz':4 'astronaut':11 'berlin':18 'display':5 'fight':14 'idaho':2 'must':13 'robot':8 'woman':16 'yentl':1
1000;Zorro Ark;A Intrepid Panorama of a Mad Scientist And a Boy who must Redeem a Boy in A Monastery;2006;1;3;4.99;50;18.99;NC-17;2013-05-26 14:50:58.951;"{Trailers,Commentaries,""Behind the Scenes""}";'ark':2 'boy':12,17 'intrepid':4 'mad':8 'monasteri':20 'must':14 'panorama':5 'redeem':15 'scientist':9 'zorro':1
